10396_10395_stk2,7508258.202,4696677.991,605.788,|10396,0.021,0.032,12:21:10,2001-04-28,1.419,0.00010396
10396_stk,7508268.443,4696724.690,605.530,|10396,0.006,0.008,12:22:35,2001-04-28,0.988,0.00010396
7_stk,7508276.594,4696722.940,605.868,|7,0.006,0.008,12:23:32,2001-04-28,0.984,0.0007
7577_stk,7508215.236,4696734.252,605.237,|7577,0.007,0.011,12:25:34,2001-04-28,1.076,0.0007577
10397_stk,7508215.582,4696763.183,605.278,|10397,0.009,0.012,12:28:06,2001-04-28,1.063,0.00010397
10398_stk,7508212.951,4696782.955,605.259,|10398,0.008,0.011,12:29:14,2001-04-28,1.057,0.00010398
9_stk,7508212.931,4696787.461,605.390,|9,0.007,0.010,12:29:48,2001-04-28,1.054,0.0009
10_stk,7508212.956,4696793.706,605.321,|10,0.007,0.009,12:30:09,2001-04-28,1.052,0.00010
10399_stk,7508212.932,4696793.807,605.320,|10399,0.007,0.010,12:30:42,2001-04-28,1.049,0.00010399
10400_stk,7508216.712,4696814.204,605.223,|10400,0.009,0.012,12:31:24,2001-04-28,1.045,0.00010400
7567_stk,7508220.938,4696845.595,603.475,|7567,0.011,0.015,12:33:39,2001-04-28,1.032,0.0007567
7566_stk,7508225.329,4696846.140,603.811,|7566,0.013,0.018,12:35:03,2001-04-28,1.024,0.0007566
18370_stk,7508234.818,4696835.015,604.867,|18370,0.016,0.021,12:36:49,2001-04-28,1.368,0.00018370
7564_stk,7508244.632,4696836.289,603.528,|7564,0.022,0.029,12:38:52,2001-04-28,1.581,0.0007564
10387_stk,7508256.645,4696839.420,604.880,|10387,0.009,0.012,12:40:37,2001-04-28,1.356,0.00010387
12_stk,7508270.275,4696836.516,607.026,|12,0.029,0.043,12:47:44,2001-04-28,1.561,0.00012
10386_stk,7508277.635,4696834.900,605.575,|10386,0.019,0.028,12:50:22,2001-04-28,1.639,0.00010386
13_stk,7508313.740,4696824.120,605.714,|13,0.007,0.010,12:54:53,2001-04-28,1.096,0.00013
10385_stk,7508321.206,4696821.880,605.781,|10385,0.006,0.008,12:56:32,2001-04-28,0.797,0.00010385
16_stk,7508359.614,4696809.010,605.847,|16,0.008,0.012,13:00:13,2001-04-28,0.963,0.00016
17_stk,7508352.993,4696789.072,606.303,|17,0.007,0.010,13:01:28,2001-04-28,0.795,0.00017
18_stk,7508367.054,4696784.313,606.430,|18,0.005,0.008,13:02:05,2001-04-28,0.795,0.00018
8276_stk,7508376.152,4696803.386,606.736,|8276,0.013,0.023,13:04:07,2001-04-28,1.119,0.0008276
8275_stk,7508360.221,4696770.022,606.253,|8275,0.006,0.010,13:11:43,2001-04-28,0.873,0.0008275
14_stk,7508302.853,4696770.158,605.702,|14,0.006,0.009,13:14:10,2001-04-28,0.867,0.00014
8_stk,7508285.879,4696768.412,605.556,|8,0.006,0.009,13:14:51,2001-04-28,0.881,0.0008
15_stk,7508281.840,4696775.641,605.666,|15,0.008,0.012,13:15:33,2001-04-28,0.880,0.00015
11_stk,7508259.574,4696781.490,605.492,|11,0.007,0.011,13:16:29,2001-04-28,0.877,0.00011
8274_stk1,7508349.884,4696734.402,606.750,|8274,0.009,0.014,13:19:58,2001-04-28,0.870,0.0008274
8273_stk1,7508342.423,4696709.307,606.641,|8273,0.006,0.009,13:22:51,2001-04-28,0.939,0.0008273
8272_stk1,7508341.801,4696703.525,606.907,|8272,0.006,0.009,13:23:17,2001-04-28,0.865,0.0008272
8271_stk1,7508324.655,4696675.832,606.954,|8271,0.008,0.014,13:24:08,2001-04-28,0.937,0.0008271
8270_stk1,7508314.864,4696663.240,606.511,|8270,0.007,0.010,13:24:43,2001-04-28,0.842,0.0008270
100,7508249.837,4696780.896,605.672,PUSET,0.008,0.012,15:47:38,2001-04-28,0.941,0.000
101,7508249.762,4696780.929,604.682,PUSET,0.008,0.012,15:47:50,2001-04-28,0.942,0.000
102,7508249.095,4696777.767,605.475,,0.009,0.014,15:48:02,2001-04-28,0.942,0.000
103,7508250.639,4696784.302,605.431,,0.009,0.014,15:48:10,2001-04-28,1.150,0.000
104,7508260.203,4696781.049,605.517,RRUGA,0.008,0.013,15:48:23,2001-04-28,0.943,0.000
105,7508260.651,4696781.532,605.429,,0.008,0.013,15:48:32,2001-04-28,0.944,0.000
106,7508260.482,4696783.368,605.328,,0.008,0.011,15:48:35,2001-04-28,0.944,0.000
107,7508259.141,4696776.412,605.528,,0.010,0.015,15:48:42,2001-04-28,1.073,0.000
108,7508258.892,4696774.406,605.453,,0.009,0.013,15:48:45,2001-04-28,1.073,0.000
109,7508259.752,4696776.601,605.515,RRUGA,0.008,0.013,15:48:50,2001-04-28,1.073,0.000
110,7508279.243,4696769.840,605.497,RRUGA,0.007,0.012,15:49:01,2001-04-28,1.073,0.000
111,7508280.583,4696775.965,605.693,RRUGA,0.007,0.015,15:49:07,2001-04-28,1.259,0.000
112,7508280.563,4696777.059,605.677,,0.008,0.017,15:49:13,2001-04-28,1.258,0.000
113,7508278.862,4696769.656,605.319,,0.007,0.015,15:49:19,2001-04-28,1.256,0.000
114,7508278.369,4696767.596,605.365,,0.007,0.012,15:49:22,2001-04-28,1.072,0.000
115,7508279.752,4696772.434,605.719,PUSET,0.007,0.012,15:49:31,2001-04-28,1.072,0.000
116,7508298.022,4696762.216,605.501,,0.007,0.011,15:49:48,2001-04-28,0.947,0.000
117,7508298.697,4696764.848,605.573,,0.007,0.011,15:49:53,2001-04-28,0.947,0.000
118,7508298.754,4696765.334,605.706,RRUGA,0.008,0.012,15:49:57,2001-04-28,0.947,0.000
119,7508299.910,4696770.909,605.763,RRUGA,0.006,0.010,15:50:03,2001-04-28,0.947,0.000
120,7508303.261,4696769.701,605.800,RRUGA,0.006,0.010,15:50:09,2001-04-28,0.947,0.000
121,7508303.138,4696770.418,605.679,,0.006,0.009,15:50:17,2001-04-28,0.948,0.000
122,7508303.881,4696772.428,605.691,,0.007,0.011,15:50:20,2001-04-28,0.948,0.000
123,7508312.831,4696756.696,605.725,,0.008,0.012,15:50:37,2001-04-28,0.948,0.000
124,7508313.784,4696760.640,605.735,,0.008,0.012,15:50:41,2001-04-28,0.948,0.000
125,7508313.852,4696760.897,606.015,RRUGA,0.008,0.013,15:50:45,2001-04-28,0.948,0.000
126,7508314.647,4696766.361,606.179,RRUGA,0.008,0.015,15:50:51,2001-04-28,1.051,0.000
127,7508313.709,4696767.370,605.847,,0.008,0.013,15:51:01,2001-04-28,1.051,0.000
128,7508314.016,4696771.478,605.710,,0.008,0.016,15:51:05,2001-04-28,1.234,0.000
129,7508321.361,4696762.429,606.174,PUSET,0.008,0.013,15:51:20,2001-04-28,1.069,0.000
130,7508320.311,4696757.131,605.581,,0.011,0.013,15:51:30,2001-04-28,1.422,0.000
131,7508320.974,4696758.825,605.898,,0.007,0.011,15:51:36,2001-04-28,0.950,0.000
132,7508320.928,4696759.113,606.145,RRUGA,0.008,0.012,15:51:41,2001-04-28,0.950,0.000
133,7508322.237,4696764.852,606.289,RRUGA,0.012,0.017,15:51:47,2001-04-28,0.950,0.000
134,7508329.995,4696762.942,606.233,RRUGA,0.009,0.014,15:52:00,2001-04-28,1.068,0.000
135,7508330.853,4696765.769,606.154,,0.009,0.013,15:52:10,2001-04-28,0.951,0.000
136,7508330.921,4696763.354,606.142,,0.011,0.016,15:52:13,2001-04-28,0.951,0.000
137,7508328.612,4696753.009,606.339,,0.009,0.014,15:52:22,2001-04-28,0.952,0.000
138,7508329.406,4696756.407,606.350,,0.010,0.015,15:52:26,2001-04-28,0.952,0.000
139,7508329.626,4696756.923,606.320,RRUGA,0.008,0.012,15:52:37,2001-04-28,0.952,0.000
140,7508350.426,4696751.631,606.597,RRUGA,0.009,0.018,15:52:54,2001-04-28,1.214,0.000
141,7508349.718,4696751.439,606.578,,0.009,0.018,15:53:00,2001-04-28,1.213,0.000
142,7508348.435,4696746.814,606.449,,0.009,0.017,15:53:06,2001-04-28,1.212,0.000
143,7508351.868,4696757.309,606.450,RRUGA,0.008,0.018,15:53:16,2001-04-28,1.211,0.000
144,7508361.559,4696755.061,607.102,RRUGA,0.009,0.018,15:53:23,2001-04-28,1.209,0.000
145,7508359.824,4696748.081,607.187,RRUGA,0.009,0.018,15:53:29,2001-04-28,1.208,0.000
146,7508360.138,4696747.801,607.170,ASFALT,0.008,0.017,15:53:36,2001-04-28,1.207,0.000
147,7508355.813,4696733.446,607.269,ASFALT,0.008,0.015,15:53:44,2001-04-28,1.206,0.000
148,7508356.949,4696733.113,607.253,PUSET,0.007,0.015,15:53:50,2001-04-28,1.205,0.000
149,7508360.406,4696732.379,607.325,ASFALT,0.009,0.020,15:53:56,2001-04-28,1.578,0.000
150,7508365.808,4696750.408,607.177,ASFALT,0.010,0.021,15:54:05,2001-04-28,1.574,0.000
151,7508370.969,4696766.535,607.091,ASFALT,0.009,0.021,15:54:14,2001-04-28,1.570,0.000
152,7508366.364,4696768.427,607.042,ASFALT,0.010,0.021,15:54:19,2001-04-28,1.568,0.000
153,7508367.256,4696766.115,607.050,PUSET,0.009,0.016,15:54:24,2001-04-28,1.200,0.000
154,7508346.931,4696765.487,606.175,,0.008,0.016,15:54:51,2001-04-28,1.166,0.000
155,7508345.695,4696759.532,606.174,,0.008,0.013,15:54:56,2001-04-28,1.052,0.000
156,7508354.954,4696757.790,606.319,,0.008,0.012,15:55:03,2001-04-28,1.167,0.000
157,7508356.454,4696763.436,606.281,,0.008,0.013,15:55:12,2001-04-28,1.052,0.000
158,7508356.431,4696763.450,606.291,,0.008,0.013,15:55:13,2001-04-28,1.052,0.000
220086,7512362.385,4694374.613,620.773,,0.009,0.014,16:23:37,2001-04-28,1.021,0.000
